PC_CODE,PC_DESCRIPTION,UNIT,CTY_CODE,CTY_DESC,Qty,VAL(USD Million)
99,OTHER COMMODITIES,NA,599,UNSPECIFIED,NA,270.889542
99,OTHER COMMODITIES,NA,1213,KENYA,NA,17.159452
99,OTHER COMMODITIES,NA,1395,TANZANIA REP,NA,8.896539
99,OTHER COMMODITIES,NA,1417,UGANDA,NA,5.181412
99,OTHER COMMODITIES,NA,2035,BENIN,NA,2.476015
99,OTHER COMMODITIES,NA,2050,BURKINA FASO,NA,0.452
99,OTHER COMMODITIES,NA,2057,CAMEROON,NA,0.448168
99,OTHER COMMODITIES,NA,2067,C AFRI REP,NA,0.001924
99,OTHER COMMODITIES,NA,2069,CHAD,NA,0.004635
99,OTHER COMMODITIES,NA,2087,CONGO P REP,NA,1.747451
99,OTHER COMMODITIES,NA,2141,GABON,NA,0.385672
99,OTHER COMMODITIES,NA,2199,COTE D' IVOIRE,NA,1.864063
99,OTHER COMMODITIES,NA,2241,MADAGASCAR,NA,0.68048
99,OTHER COMMODITIES,NA,2255,MAURITANIA,NA,1.082959
99,OTHER COMMODITIES,NA,2257,MAURITIUS,NA,3.189677
99,OTHER COMMODITIES,NA,2289,NIGER,NA,0.202926
99,OTHER COMMODITIES,NA,2345,RWANDA,NA,0.662748
99,OTHER COMMODITIES,NA,2353,SENEGAL,NA,3.675454
99,OTHER COMMODITIES,NA,2399,TOGO,NA,1.905975
99,OTHER COMMODITIES,NA,2459,CONGO D. REP.,NA,1.177996
99,OTHER COMMODITIES,NA,3011,ANGOLA,NA,0.642994
99,OTHER COMMODITIES,NA,3041,BOTSWANA,NA,0.241659
99,OTHER COMMODITIES,NA,3053,BURUNDI,NA,0.054557
99,OTHER COMMODITIES,NA,3063,CAPE VERDE IS,NA,0.129066
99,OTHER COMMODITIES,NA,3085,COMOROS,NA,0.092474
99,OTHER COMMODITIES,NA,3102,DJIBOUTI,NA,0.495789
99,OTHER COMMODITIES,NA,3115,ETHIOPIA,NA,3.845262
99,OTHER COMMODITIES,NA,3116,ERITREA,NA,0.088391
99,OTHER COMMODITIES,NA,3117,EQUTL GUINEA,NA,0.07923
99,OTHER COMMODITIES,NA,3143,GAMBIA,NA,0.121039
99,OTHER COMMODITIES,NA,3149,GHANA,NA,4.604121
99,OTHER COMMODITIES,NA,3167,GUINEA,NA,1.737687
99,OTHER COMMODITIES,NA,3169,GUINEA BISSAU,NA,0.116671
99,OTHER COMMODITIES,NA,3227,LESOTHO,NA,0.000928
99,OTHER COMMODITIES,NA,3229,LIBERIA,NA,0.512861
99,OTHER COMMODITIES,NA,3243,MALAWI,NA,2.306195
99,OTHER COMMODITIES,NA,3249,MALI,NA,1.003219
99,OTHER COMMODITIES,NA,3267,MOZAMBIQUE,NA,1.089194
99,OTHER COMMODITIES,NA,3269,NAMIBIA,NA,1.003473
99,OTHER COMMODITIES,NA,3291,NIGERIA,NA,17.684824
99,OTHER COMMODITIES,NA,3339,REUNION,NA,0.103463
99,OTHER COMMODITIES,NA,3349,SAO TOME,NA,0.020617
99,OTHER COMMODITIES,NA,3355,SEYCHELLES,NA,0.308286
99,OTHER COMMODITIES,NA,3357,SIERRA LEONE,NA,0.130711
99,OTHER COMMODITIES,NA,3363,SOMALIA,NA,0.184343
99,OTHER COMMODITIES,NA,3385,SWAZILAND,NA,1.288622
99,OTHER COMMODITIES,NA,3461,ZAMBIA,NA,2.616591
99,OTHER COMMODITIES,NA,4005,ALGERIA,NA,4.215784
99,OTHER COMMODITIES,NA,4111,EGYPT A RP,NA,11.7448
99,OTHER COMMODITIES,NA,4231,LIBYA,NA,0.674032
99,OTHER COMMODITIES,NA,4265,MOROCCO,NA,2.772827
99,OTHER COMMODITIES,NA,4365,SOUTH AFRICA,NA,14.027932
99,OTHER COMMODITIES,NA,4381,SUDAN,NA,5.556733
99,OTHER COMMODITIES,NA,4382,SOUTH SUDAN,NA,0.026636
99,OTHER COMMODITIES,NA,4407,TUNISIA,NA,1.252616
99,OTHER COMMODITIES,NA,4463,ZIMBABWE,NA,1.219118
99,OTHER COMMODITIES,NA,5059,CANADA,NA,28.027168
99,OTHER COMMODITIES,NA,5423,U S A,NA,443.321409
99,OTHER COMMODITIES,NA,5424,US MINOR OUTLYING ISLANDS,NA,0.490067
99,OTHER COMMODITIES,NA,6015,ARGENTINA,NA,2.659646
99,OTHER COMMODITIES,NA,6039,BOLIVIA,NA,0.126605
99,OTHER COMMODITIES,NA,6043,BRAZIL,NA,14.912066
99,OTHER COMMODITIES,NA,6073,CHILE,NA,4.036357
99,OTHER COMMODITIES,NA,6083,COLOMBIA,NA,1.030008
99,OTHER COMMODITIES,NA,6109,ECUADOR,NA,0.292161
99,OTHER COMMODITIES,NA,6317,PARAGUAY,NA,0.108278
99,OTHER COMMODITIES,NA,6319,PERU,NA,3.236352
99,OTHER COMMODITIES,NA,6427,URUGUAY,NA,0.677132
99,OTHER COMMODITIES,NA,6433,VENEZUELA,NA,0.611047
99,OTHER COMMODITIES,NA,7013,ANTIGUA,NA,0.028729
99,OTHER COMMODITIES,NA,7020,ARUBA,NA,0.045396
99,OTHER COMMODITIES,NA,7023,BAHAMAS,NA,0.016821
99,OTHER COMMODITIES,NA,7029,BARBADOS,NA,0.065241
99,OTHER COMMODITIES,NA,7031,BELIZE,NA,0.000002
99,OTHER COMMODITIES,NA,7105,DOMINICA,NA,0.024421
99,OTHER COMMODITIES,NA,7159,GRENADA,NA,0.005027
99,OTHER COMMODITIES,NA,7171,GUYANA,NA,0.258862
99,OTHER COMMODITIES,NA,7203,JAMAICA,NA,0.460672
99,OTHER COMMODITIES,NA,7373,ST KITT N A,NA,0.039643
99,OTHER COMMODITIES,NA,7375,ST LUCIA,NA,0.011737
99,OTHER COMMODITIES,NA,7379,ST VINCENT,NA,0.001105
99,OTHER COMMODITIES,NA,7405,TRINIDAD,NA,0.381707
99,OTHER COMMODITIES,NA,8091,COSTA RICA,NA,0.507122
99,OTHER COMMODITIES,NA,8113,EL SALVADOR,NA,0.862987
99,OTHER COMMODITIES,NA,8165,GUATEMALA,NA,1.698024
99,OTHER COMMODITIES,NA,8177,HONDURAS,NA,0.450171
99,OTHER COMMODITIES,NA,8287,NICARAGUA,NA,0.588535
99,OTHER COMMODITIES,NA,9037,BERMUDA,NA,0.000764
99,OTHER COMMODITIES,NA,9045,BR VIRGN IS,NA,0.008099
99,OTHER COMMODITIES,NA,9065,CAYMAN IS,NA,0.044726
99,OTHER COMMODITIES,NA,9093,CUBA,NA,0.007854
99,OTHER COMMODITIES,NA,9103,DOMINIC REP,NA,1.306357
99,OTHER COMMODITIES,NA,9161,GUADELOUPE,NA,0.059445
99,OTHER COMMODITIES,NA,9175,HAITI,NA,1.880588
99,OTHER COMMODITIES,NA,9253,MARTINIQUE,NA,0.004108
99,OTHER COMMODITIES,NA,9259,MEXICO,NA,16.234689
99,OTHER COMMODITIES,NA,9277,NETHERLANDANTIL,NA,0.096615
99,OTHER COMMODITIES,NA,9311,PANAMA REPUBLIC,NA,0.776471
99,OTHER COMMODITIES,NA,9331,PUERTO RICO,NA,0.072887
99,OTHER COMMODITIES,NA,9383,SURINAME,NA,0.066894
99,OTHER COMMODITIES,NA,9411,TURKS C IS,NA,0.045333
99,OTHER COMMODITIES,NA,9439,VIRGIN IS US,NA,0.016183
99,OTHER COMMODITIES,NA,10001,AFGHANISTAN,NA,0.492069
99,OTHER COMMODITIES,NA,10017,AUSTRALIA,NA,21.654663
99,OTHER COMMODITIES,NA,10027,BANGLADESH PR,NA,341.439706
99,OTHER COMMODITIES,NA,10038,BHUTAN,NA,13.060111
99,OTHER COMMODITIES,NA,10047,BRUNEI,NA,0.316523
99,OTHER COMMODITIES,NA,10056,CAMBODIA,NA,0.231734
99,OTHER COMMODITIES,NA,10077,CHINA P RP,NA,108.951149
99,OTHER COMMODITIES,NA,10127,FIJI IS,NA,0.422165
99,OTHER COMMODITIES,NA,10179,HONG KONG,NA,11.386209
99,OTHER COMMODITIES,NA,10187,INDONESIA,NA,38.359727
99,OTHER COMMODITIES,NA,10189,IRAN,NA,12.780239
99,OTHER COMMODITIES,NA,10205,JAPAN,NA,65.688787
99,OTHER COMMODITIES,NA,10214,KIRIBATI REP,NA,0.006335
99,OTHER COMMODITIES,NA,10217,KOREA RP,NA,81.286405
99,OTHER COMMODITIES,NA,10223,LAO PD RP,NA,0.342159
99,OTHER COMMODITIES,NA,10245,MALAYSIA,NA,42.088529
99,OTHER COMMODITIES,NA,10256,MICRONESIA,NA,0.000739
99,OTHER COMMODITIES,NA,10258,MYANMAR,NA,3.497195
99,OTHER COMMODITIES,NA,10261,MONGOLIA,NA,0.039134
99,OTHER COMMODITIES,NA,10273,NEPAL,NA,178.695112
99,OTHER COMMODITIES,NA,10285,NEW ZEALAND,NA,3.94341
99,OTHER COMMODITIES,NA,10309,PAKISTAN IR,NA,37.862865
99,OTHER COMMODITIES,NA,10315,PAPUA N GNA,NA,0.16998
99,OTHER COMMODITIES,NA,10323,PHILIPPINES,NA,9.825374
99,OTHER COMMODITIES,NA,10359,SINGAPORE,NA,66.719337
99,OTHER COMMODITIES,NA,10361,SOLOMON IS,NA,0.010451
99,OTHER COMMODITIES,NA,10369,SRI LANKA DSR,NA,59.607641
99,OTHER COMMODITIES,NA,10397,THAILAND,NA,31.322405
99,OTHER COMMODITIES,NA,10403,TONGA,NA,0.001617
99,OTHER COMMODITIES,NA,10413,TUVALU,NA,0.001024
99,OTHER COMMODITIES,NA,10437,VIETNAM SOC REP,NA,100.356932
99,OTHER COMMODITIES,NA,10447,SAMOA,NA,0.036391
99,OTHER COMMODITIES,NA,11025,BAHARAIN IS,NA,2.11885
99,OTHER COMMODITIES,NA,11191,IRAQ,NA,1.256503
99,OTHER COMMODITIES,NA,11207,JORDAN,NA,3.165978
99,OTHER COMMODITIES,NA,11219,KUWAIT,NA,8.071744
99,OTHER COMMODITIES,NA,11225,LEBANON,NA,1.184042
99,OTHER COMMODITIES,NA,11301,OMAN,NA,7.981377
99,OTHER COMMODITIES,NA,11335,QATAR,NA,4.238389
99,OTHER COMMODITIES,NA,11351,SAUDI ARAB,NA,69.950821
99,OTHER COMMODITIES,NA,11391,SYRIA,NA,1.90897
99,OTHER COMMODITIES,NA,11419,U ARAB EMTS,NA,152.319096
99,OTHER COMMODITIES,NA,11453,YEMEN REPUBLC,NA,3.627551
99,OTHER COMMODITIES,NA,12075,TAIWAN,NA,18.537412
99,OTHER COMMODITIES,NA,12081,COCOS IS,NA,0.01934
99,OTHER COMMODITIES,NA,12131,FR GUIANA,NA,0.000005
99,OTHER COMMODITIES,NA,12133,FR POLYNESIA,NA,0.002931
99,OTHER COMMODITIES,NA,12195,ISRAEL,NA,10.584933
99,OTHER COMMODITIES,NA,12215,KOREA DP RP,NA,1.824585
99,OTHER COMMODITIES,NA,12239,MACAO,NA,0.014103
99,OTHER COMMODITIES,NA,12247,MALDIVES,NA,2.917038
99,OTHER COMMODITIES,NA,12281,NEW CALEDONIA,NA,0.01666
99,OTHER COMMODITIES,NA,12329,TIMOR-LESTE,NA,0.021776
99,OTHER COMMODITIES,NA,12431,VANUATU REP,NA,0.000153
99,OTHER COMMODITIES,NA,13019,AUSTRIA,NA,3.624147
99,OTHER COMMODITIES,NA,13033,BELGIUM,NA,31.370625
99,OTHER COMMODITIES,NA,13101,DENMARK,NA,4.31848
99,OTHER COMMODITIES,NA,13125,FINLAND,NA,1.503553
99,OTHER COMMODITIES,NA,13129,FRANCE,NA,61.165754
99,OTHER COMMODITIES,NA,13147,GERMANY,NA,92.821264
99,OTHER COMMODITIES,NA,13155,GREECE,NA,1.187317
99,OTHER COMMODITIES,NA,13193,IRELAND,NA,1.712975
99,OTHER COMMODITIES,NA,13197,ITALY,NA,34.100367
99,OTHER COMMODITIES,NA,13235,LUXEMBOURG,NA,0.082721
99,OTHER COMMODITIES,NA,13262,MONACO,NA,0.000004
99,OTHER COMMODITIES,NA,13275,NETHERLAND,NA,35.939683
99,OTHER COMMODITIES,NA,13327,PORTUGAL,NA,13.175196
99,OTHER COMMODITIES,NA,13346,SAN MARINO,NA,0.00006
99,OTHER COMMODITIES,NA,13367,SPAIN,NA,28.575164
99,OTHER COMMODITIES,NA,13387,SWEDEN,NA,7.658522
99,OTHER COMMODITIES,NA,13421,U K,NA,108.047375
99,OTHER COMMODITIES,NA,14185,ICELAND,NA,0.002698
99,OTHER COMMODITIES,NA,14297,NORWAY,NA,1.890612
99,OTHER COMMODITIES,NA,14389,SWITZERLAND,NA,10.414207
99,OTHER COMMODITIES,NA,15003,ALBANIA,NA,0.296081
99,OTHER COMMODITIES,NA,15016,ARMENIA,NA,0.051103
99,OTHER COMMODITIES,NA,15021,AZERBAIJAN,NA,0.461866
99,OTHER COMMODITIES,NA,15040,BOSNIA-HRZGOVIN,NA,0.082754
99,OTHER COMMODITIES,NA,15049,BULGARIA,NA,0.765545
99,OTHER COMMODITIES,NA,15055,BELARUS,NA,0.039315
99,OTHER COMMODITIES,NA,15092,CROATIA,NA,0.326514
99,OTHER COMMODITIES,NA,15098,CZECH REPUBLIC,NA,1.067401
99,OTHER COMMODITIES,NA,15114,ESTONIA,NA,0.413643
99,OTHER COMMODITIES,NA,15145,GEORGIA,NA,0.365383
99,OTHER COMMODITIES,NA,15181,HUNGARY,NA,3.174783
99,OTHER COMMODITIES,NA,15212,KAZAKHSTAN,NA,0.331288
99,OTHER COMMODITIES,NA,15216,KYRGHYZSTAN,NA,0.116176
99,OTHER COMMODITIES,NA,15224,LATVIA,NA,0.65133
99,OTHER COMMODITIES,NA,15234,LITHUANIA,NA,0.465104
99,OTHER COMMODITIES,NA,15240,MACEDONIA,NA,0.097216
99,OTHER COMMODITIES,NA,15260,MOLDOVA,NA,0.029032
99,OTHER COMMODITIES,NA,15325,POLAND,NA,8.691216
99,OTHER COMMODITIES,NA,15343,ROMANIA,NA,1.517088
99,OTHER COMMODITIES,NA,15344,RUSSIA,NA,6.592265
99,OTHER COMMODITIES,NA,15352,SERBIA,NA,0.206943
99,OTHER COMMODITIES,NA,15356,MONTENEGRO,NA,0.000161
99,OTHER COMMODITIES,NA,15358,SLOVAK REP,NA,0.142229
99,OTHER COMMODITIES,NA,15360,SLOVENIA,NA,0.283047
99,OTHER COMMODITIES,NA,15393,TAJIKISTAN,NA,0.05035
99,OTHER COMMODITIES,NA,15410,TURKMENISTAN,NA,0.260671
99,OTHER COMMODITIES,NA,15422,UKRAINE,NA,0.666352
99,OTHER COMMODITIES,NA,15430,UZBEKISTAN,NA,0.15724
99,OTHER COMMODITIES,NA,16095,CYPRUS,NA,0.058941
99,OTHER COMMODITIES,NA,16151,GIBRALTAR,NA,0.000881
99,OTHER COMMODITIES,NA,16233,LIECHTENSTEIN,NA,0
99,OTHER COMMODITIES,NA,16251,MALTA,NA,0.065746
99,OTHER COMMODITIES,NA,16409,TURKEY,NA,15.597096
A1,TEA,KGS,599,UNSPECIFIED,15000,0.110679
A1,TEA,KGS,1213,KENYA,1115410,2.216985
A1,TEA,KGS,1395,TANZANIA REP,3959,0.017712
A1,TEA,KGS,1417,UGANDA,683,0.002199
A1,TEA,KGS,2035,BENIN,70041,0.323173
A1,TEA,KGS,2050,BURKINA FASO,422661,2.258012
A1,TEA,KGS,2057,CAMEROON,5440,0.076835
A1,TEA,KGS,2087,CONGO P REP,47053,0.163081
A1,TEA,KGS,2141,GABON,20,0.000095
A1,TEA,KGS,2199,COTE D' IVOIRE,122622,0.636699
A1,TEA,KGS,2241,MADAGASCAR,40,0.000111
A1,TEA,KGS,2255,MAURITANIA,14999,0.059466
A1,TEA,KGS,2257,MAURITIUS,4390,0.05049
A1,TEA,KGS,2289,NIGER,205756,0.985374
A1,TEA,KGS,2353,SENEGAL,487715,2.116722
A1,TEA,KGS,2399,TOGO,65413,0.300732
A1,TEA,KGS,2459,CONGO D. REP.,104276,0.21328
A1,TEA,KGS,3011,ANGOLA,500,0.002852
A1,TEA,KGS,3041,BOTSWANA,40,0.001124
A1,TEA,KGS,3115,ETHIOPIA,2,0.00003
A1,TEA,KGS,3143,GAMBIA,157201,0.589728
A1,TEA,KGS,3149,GHANA,658722,2.916515
A1,TEA,KGS,3167,GUINEA,20042,0.084224
A1,TEA,KGS,3229,LIBERIA,73,0.001151
A1,TEA,KGS,3243,MALAWI,482,0.002638
A1,TEA,KGS,3249,MALI,29242,0.111908
A1,TEA,KGS,3267,MOZAMBIQUE,4329,0.024436
A1,TEA,KGS,3291,NIGERIA,324479,1.556022
A1,TEA,KGS,3339,REUNION,2924,0.014297
A1,TEA,KGS,3355,SEYCHELLES,5231,0.025526
A1,TEA,KGS,3357,SIERRA LEONE,71257,0.177486
A1,TEA,KGS,3385,SWAZILAND,1000,0.00919
A1,TEA,KGS,3461,ZAMBIA,8630,0.061893
A1,TEA,KGS,4005,ALGERIA,73600,0.141218
A1,TEA,KGS,4111,EGYPT A RP,5202448,8.746849
A1,TEA,KGS,4231,LIBYA,28000,0.106664
A1,TEA,KGS,4265,MOROCCO,196608,1.138339
A1,TEA,KGS,4365,SOUTH AFRICA,63670,0.343967
A1,TEA,KGS,4381,SUDAN,418,0.002721
A1,TEA,KGS,4407,TUNISIA,4709358,6.721496
A1,TEA,KGS,5059,CANADA,2537424,12.285613
A1,TEA,KGS,5423,U S A,17445496,69.63586
A1,TEA,KGS,6015,ARGENTINA,160,0.007334
A1,TEA,KGS,6043,BRAZIL,1465,0.015654
A1,TEA,KGS,6073,CHILE,10775,0.071484
A1,TEA,KGS,6083,COLOMBIA,131859,0.227747
A1,TEA,KGS,7029,BARBADOS,15024,0.024936
A1,TEA,KGS,7171,GUYANA,85,0.000548
A1,TEA,KGS,7203,JAMAICA,2,0.00004
A1,TEA,KGS,7405,TRINIDAD,1292,0.014466
A1,TEA,KGS,9065,CAYMAN IS,149,0.000432
A1,TEA,KGS,9103,DOMINIC REP,1,0.000005
A1,TEA,KGS,9175,HAITI,880,0.005855
A1,TEA,KGS,9259,MEXICO,2640,0.02184
A1,TEA,KGS,9277,NETHERLANDANTIL,1816,0.011649
A1,TEA,KGS,9331,PUERTO RICO,19440,0.143151
A1,TEA,KGS,9383,SURINAME,35237,0.129194
A1,TEA,KGS,10001,AFGHANISTAN,1075235,2.848019
A1,TEA,KGS,10017,AUSTRALIA,3153459,19.499251
A1,TEA,KGS,10027,BANGLADESH PR,7102583,11.397613
A1,TEA,KGS,10038,BHUTAN,20705,0.154745
A1,TEA,KGS,10047,BRUNEI,89,0.000568
A1,TEA,KGS,10056,CAMBODIA,157,0.0058
A1,TEA,KGS,10077,CHINA P RP,6611393,18.030657
A1,TEA,KGS,10127,FIJI IS,4383,0.028651
A1,TEA,KGS,10179,HONG KONG,299257,1.985524
A1,TEA,KGS,10187,INDONESIA,1516326,2.559965
A1,TEA,KGS,10189,IRAN,25559464,99.141458
A1,TEA,KGS,10205,JAPAN,3506593,22.754061
A1,TEA,KGS,10217,KOREA RP,108593,1.493532
A1,TEA,KGS,10245,MALAYSIA,2999191,5.242499
A1,TEA,KGS,10261,MONGOLIA,4758,0.025243
A1,TEA,KGS,10273,NEPAL,282739,0.692272
A1,TEA,KGS,10285,NEW ZEALAND,203720,1.076505
A1,TEA,KGS,10309,PAKISTAN IR,11674313,17.548841
A1,TEA,KGS,10315,PAPUA N GNA,1200,0.0065
A1,TEA,KGS,10323,PHILIPPINES,352921,2.613028
A1,TEA,KGS,10359,SINGAPORE,511945,2.403585
A1,TEA,KGS,10369,SRI LANKA DSR,2925609,6.322746
A1,TEA,KGS,10397,THAILAND,162743,1.213485
A1,TEA,KGS,10437,VIETNAM SOC REP,356798,1.055396
A1,TEA,KGS,11025,BAHARAIN IS,443243,1.925604
A1,TEA,KGS,11191,IRAQ,382036,0.742454
A1,TEA,KGS,11207,JORDAN,24407,0.111103
A1,TEA,KGS,11219,KUWAIT,918698,3.696564
A1,TEA,KGS,11225,LEBANON,13508,0.095187
A1,TEA,KGS,11301,OMAN,399604,1.753187
A1,TEA,KGS,11335,QATAR,789839,3.243397
A1,TEA,KGS,11351,SAUDI ARAB,3847805,15.977194
A1,TEA,KGS,11419,U ARAB EMTS,18616397,56.181166
A1,TEA,KGS,12075,TAIWAN,2868177,5.628289
A1,TEA,KGS,12131,FR GUIANA,150,0.001114
A1,TEA,KGS,12195,ISRAEL,65942,0.241508
A1,TEA,KGS,12215,KOREA DP RP,1017,0.035327
A1,TEA,KGS,12239,MACAO,165,0.000915
A1,TEA,KGS,12247,MALDIVES,6386,0.066429
A1,TEA,KGS,13019,AUSTRIA,3992,0.029337
A1,TEA,KGS,13033,BELGIUM,700121,1.879344
A1,TEA,KGS,13101,DENMARK,24689,0.31536
A1,TEA,KGS,13125,FINLAND,723106,2.395484
A1,TEA,KGS,13129,FRANCE,186413,1.6237
A1,TEA,KGS,13147,GERMANY,11865496,41.486301
A1,TEA,KGS,13155,GREECE,22267,0.064904
A1,TEA,KGS,13193,IRELAND,1639908,11.376501
A1,TEA,KGS,13197,ITALY,1342085,10.627189
A1,TEA,KGS,13275,NETHERLAND,3945768,17.300067
A1,TEA,KGS,13327,PORTUGAL,16428,0.043457
A1,TEA,KGS,13367,SPAIN,877688,1.317937
A1,TEA,KGS,13387,SWEDEN,312218,1.510147
A1,TEA,KGS,13421,U K,17535821,51.28333
A1,TEA,KGS,14297,NORWAY,43233,0.300405
A1,TEA,KGS,14389,SWITZERLAND,47021,0.489125
A1,TEA,KGS,15003,ALBANIA,45000,0.109201
A1,TEA,KGS,15016,ARMENIA,250,0.001112
A1,TEA,KGS,15021,AZERBAIJAN,50582,0.181494
A1,TEA,KGS,15049,BULGARIA,25,0.000141
A1,TEA,KGS,15055,BELARUS,27080,0.08999
A1,TEA,KGS,15092,CROATIA,8600,0.026725
A1,TEA,KGS,15098,CZECH REPUBLIC,19204,0.210384
A1,TEA,KGS,15114,ESTONIA,84926,0.242194
A1,TEA,KGS,15145,GEORGIA,42370,0.163341
A1,TEA,KGS,15181,HUNGARY,109,0.001505
A1,TEA,KGS,15212,KAZAKHSTAN,13083285,34.273025
A1,TEA,KGS,15216,KYRGHYZSTAN,211574,0.878223
A1,TEA,KGS,15224,LATVIA,66293,0.184046
A1,TEA,KGS,15234,LITHUANIA,7126,0.022742
A1,TEA,KGS,15260,MOLDOVA,10,0.000023
A1,TEA,KGS,15325,POLAND,5272797,12.494312
A1,TEA,KGS,15344,RUSSIA,49790575,108.907549
A1,TEA,KGS,15352,SERBIA,1210,0.008098
A1,TEA,KGS,15358,SLOVAK REP,100,0.003722
A1,TEA,KGS,15360,SLOVENIA,150,0.00146
A1,TEA,KGS,15393,TAJIKISTAN,307547,0.833725
A1,TEA,KGS,15410,TURKMENISTAN,491583,1.112085
A1,TEA,KGS,15422,UKRAINE,3542646,7.69594
A1,TEA,KGS,15430,UZBEKISTAN,151369,0.41663
A1,TEA,KGS,16095,CYPRUS,2600,0.011003
A1,TEA,KGS,16409,TURKEY,707540,1.629142
A2,COFFEE,KGS,1213,KENYA,63847,0.559761
A2,COFFEE,KGS,1395,TANZANIA REP,4648,0.04739
A2,COFFEE,KGS,1417,UGANDA,4572,0.043793
A2,COFFEE,KGS,2035,BENIN,568985,4.449158
A2,COFFEE,KGS,2050,BURKINA FASO,74256,0.605486
A2,COFFEE,KGS,2057,CAMEROON,129691,1.071114
A2,COFFEE,KGS,2087,CONGO P REP,130887,1.089833
A2,COFFEE,KGS,2141,GABON,7244,0.066475
A2,COFFEE,KGS,2199,COTE D' IVOIRE,279734,2.016943
A2,COFFEE,KGS,2255,MAURITANIA,296626,2.234848
A2,COFFEE,KGS,2257,MAURITIUS,202,0.000807
A2,COFFEE,KGS,2289,NIGER,394294,3.219763
A2,COFFEE,KGS,2353,SENEGAL,1007079,7.250604
A2,COFFEE,KGS,2399,TOGO,517494,3.058935
A2,COFFEE,KGS,2459,CONGO D. REP.,18090,0.187531
A2,COFFEE,KGS,3041,BOTSWANA,5,0.000108
A2,COFFEE,KGS,3102,DJIBOUTI,512,0.001577
A2,COFFEE,KGS,3143,GAMBIA,58708,0.475312
A2,COFFEE,KGS,3149,GHANA,445331,3.673288
A2,COFFEE,KGS,3167,GUINEA,78563,0.526456
A2,COFFEE,KGS,3243,MALAWI,20,0.000291
A2,COFFEE,KGS,3249,MALI,217442,1.577074
A2,COFFEE,KGS,3291,NIGERIA,232274,1.717836
A2,COFFEE,KGS,3355,SEYCHELLES,295,0.001708
A2,COFFEE,KGS,3357,SIERRA LEONE,28649,0.249926
A2,COFFEE,KGS,3461,ZAMBIA,619,0.003495
A2,COFFEE,KGS,4005,ALGERIA,2111900,4.009252
A2,COFFEE,KGS,4111,EGYPT A RP,1501763,3.490674
A2,COFFEE,KGS,4231,LIBYA,6227724,13.051186
A2,COFFEE,KGS,4265,MOROCCO,740600,1.513114
A2,COFFEE,KGS,4365,SOUTH AFRICA,64965,0.306351
A2,COFFEE,KGS,4407,TUNISIA,2575918,4.443153
A2,COFFEE,KGS,5059,CANADA,1116729,2.545841
A2,COFFEE,KGS,5423,U S A,4670075,36.762232
A2,COFFEE,KGS,6015,ARGENTINA,1260005,2.393255
A2,COFFEE,KGS,6043,BRAZIL,50,0.002829
A2,COFFEE,KGS,6319,PERU,12700,0.034749
A2,COFFEE,KGS,7203,JAMAICA,2,0.000016
A2,COFFEE,KGS,7375,ST LUCIA,7,0.000043
A2,COFFEE,KGS,7405,TRINIDAD,42,0.000274
A2,COFFEE,KGS,8113,EL SALVADOR,7200,0.043723
A2,COFFEE,KGS,9259,MEXICO,27000,0.108681
A2,COFFEE,KGS,9277,NETHERLANDANTIL,121,0.000394
A2,COFFEE,KGS,10017,AUSTRALIA,5548273,15.023265
A2,COFFEE,KGS,10027,BANGLADESH PR,315452,2.385534
A2,COFFEE,KGS,10077,CHINA P RP,494117,1.788465
A2,COFFEE,KGS,10179,HONG KONG,5460,0.032876
A2,COFFEE,KGS,10187,INDONESIA,2084910,10.443536
A2,COFFEE,KGS,10189,IRAN,807657,3.093708
A2,COFFEE,KGS,10205,JAPAN,460674,2.593304
A2,COFFEE,KGS,10217,KOREA RP,4329621,10.022209
A2,COFFEE,KGS,10245,MALAYSIA,2436051,13.809344
A2,COFFEE,KGS,10258,MYANMAR,546500,2.605379
A2,COFFEE,KGS,10273,NEPAL,287248,2.62527
A2,COFFEE,KGS,10285,NEW ZEALAND,334240,0.959377
A2,COFFEE,KGS,10309,PAKISTAN IR,6300,0.049812
A2,COFFEE,KGS,10315,PAPUA N GNA,1200,0.005792
A2,COFFEE,KGS,10359,SINGAPORE,625597,4.303917
A2,COFFEE,KGS,10369,SRI LANKA DSR,66849,0.327166
A2,COFFEE,KGS,10397,THAILAND,625,0.021232
A2,COFFEE,KGS,10437,VIETNAM SOC REP,480027,2.13831
A2,COFFEE,KGS,11025,BAHARAIN IS,70736,0.260415
A2,COFFEE,KGS,11191,IRAQ,137916,0.909593
A2,COFFEE,KGS,11207,JORDAN,6773050,19.938156
A2,COFFEE,KGS,11219,KUWAIT,5135968,16.887507
A2,COFFEE,KGS,11225,LEBANON,270870,0.614154
A2,COFFEE,KGS,11301,OMAN,940477,2.231666
A2,COFFEE,KGS,11335,QATAR,177068,0.748492
A2,COFFEE,KGS,11351,SAUDI ARAB,3614692,11.082935
A2,COFFEE,KGS,11391,SYRIA,3296542,8.521202
A2,COFFEE,KGS,11419,U ARAB EMTS,2330017,8.548569
A2,COFFEE,KGS,11453,YEMEN REPUBLC,40000,0.004384
A2,COFFEE,KGS,12075,TAIWAN,1577964,6.1984
A2,COFFEE,KGS,12133,FR POLYNESIA,25920,0.200053
A2,COFFEE,KGS,12195,ISRAEL,3162496,7.209399
A2,COFFEE,KGS,12215,KOREA DP RP,138780,0.596052
