PC_CODE,PC_DESCRIPTION,UNIT,CTY_CODE,CTY_DESC,Qty,VAL(USD Million)
99,OTHER COMMODITIES,NA,599,UNSPECIFIED,NA,159.558366
99,OTHER COMMODITIES,NA,1213,KENYA,NA,16.088382
99,OTHER COMMODITIES,NA,1395,TANZANIA REP,NA,13.96587
99,OTHER COMMODITIES,NA,1417,UGANDA,NA,9.371726
99,OTHER COMMODITIES,NA,2035,BENIN,NA,1.564994
99,OTHER COMMODITIES,NA,2050,BURKINA FASO,NA,0.465861
99,OTHER COMMODITIES,NA,2057,CAMEROON,NA,0.46598
99,OTHER COMMODITIES,NA,2067,C AFRI REP,NA,0.173326
99,OTHER COMMODITIES,NA,2069,CHAD,NA,0.141277
99,OTHER COMMODITIES,NA,2087,CONGO P REP,NA,1.564975
99,OTHER COMMODITIES,NA,2141,GABON,NA,0.252075
99,OTHER COMMODITIES,NA,2199,COTE D' IVOIRE,NA,1.659592
99,OTHER COMMODITIES,NA,2241,MADAGASCAR,NA,1.28042
99,OTHER COMMODITIES,NA,2255,MAURITANIA,NA,0.640754
99,OTHER COMMODITIES,NA,2257,MAURITIUS,NA,2.991896
99,OTHER COMMODITIES,NA,2289,NIGER,NA,0.169576
99,OTHER COMMODITIES,NA,2345,RWANDA,NA,0.701755
99,OTHER COMMODITIES,NA,2353,SENEGAL,NA,1.39205
99,OTHER COMMODITIES,NA,2399,TOGO,NA,16.12126
99,OTHER COMMODITIES,NA,2459,CONGO D. REP.,NA,1.599476
99,OTHER COMMODITIES,NA,3011,ANGOLA,NA,1.417316
99,OTHER COMMODITIES,NA,3041,BOTSWANA,NA,0.154993
99,OTHER COMMODITIES,NA,3053,BURUNDI,NA,0.914374
99,OTHER COMMODITIES,NA,3063,CAPE VERDE IS,NA,0.103293
99,OTHER COMMODITIES,NA,3085,COMOROS,NA,0.066765
99,OTHER COMMODITIES,NA,3102,DJIBOUTI,NA,0.364686
99,OTHER COMMODITIES,NA,3115,ETHIOPIA,NA,4.442303
99,OTHER COMMODITIES,NA,3116,ERITREA,NA,0.151146
99,OTHER COMMODITIES,NA,3117,EQUTL GUINEA,NA,0.284644
99,OTHER COMMODITIES,NA,3143,GAMBIA,NA,0.200921
99,OTHER COMMODITIES,NA,3149,GHANA,NA,4.541668
99,OTHER COMMODITIES,NA,3167,GUINEA,NA,0.574668
99,OTHER COMMODITIES,NA,3169,GUINEA BISSAU,NA,0.2836
99,OTHER COMMODITIES,NA,3227,LESOTHO,NA,0.000005
99,OTHER COMMODITIES,NA,3229,LIBERIA,NA,0.944649
99,OTHER COMMODITIES,NA,3243,MALAWI,NA,0.916923
99,OTHER COMMODITIES,NA,3249,MALI,NA,1.362197
99,OTHER COMMODITIES,NA,3267,MOZAMBIQUE,NA,2.117756
99,OTHER COMMODITIES,NA,3269,NAMIBIA,NA,0.044549
99,OTHER COMMODITIES,NA,3291,NIGERIA,NA,25.88265
99,OTHER COMMODITIES,NA,3339,REUNION,NA,0.257027
99,OTHER COMMODITIES,NA,3349,SAO TOME,NA,0.009886
99,OTHER COMMODITIES,NA,3355,SEYCHELLES,NA,0.447013
99,OTHER COMMODITIES,NA,3357,SIERRA LEONE,NA,0.04671
99,OTHER COMMODITIES,NA,3363,SOMALIA,NA,0.171017
99,OTHER COMMODITIES,NA,3385,SWAZILAND,NA,1.53043
99,OTHER COMMODITIES,NA,3461,ZAMBIA,NA,5.49204
99,OTHER COMMODITIES,NA,4005,ALGERIA,NA,4.147934
99,OTHER COMMODITIES,NA,4111,EGYPT A RP,NA,12.291798
99,OTHER COMMODITIES,NA,4231,LIBYA,NA,0.242081
99,OTHER COMMODITIES,NA,4265,MOROCCO,NA,3.002324
99,OTHER COMMODITIES,NA,4365,SOUTH AFRICA,NA,11.562181
99,OTHER COMMODITIES,NA,4381,SUDAN,NA,8.046072
99,OTHER COMMODITIES,NA,4407,TUNISIA,NA,2.20323
99,OTHER COMMODITIES,NA,4463,ZIMBABWE,NA,0.683984
99,OTHER COMMODITIES,NA,5059,CANADA,NA,16.955129
99,OTHER COMMODITIES,NA,5423,U S A,NA,459.122222
99,OTHER COMMODITIES,NA,6015,ARGENTINA,NA,2.927664
99,OTHER COMMODITIES,NA,6039,BOLIVIA,NA,0.055636
99,OTHER COMMODITIES,NA,6043,BRAZIL,NA,17.118662
99,OTHER COMMODITIES,NA,6073,CHILE,NA,3.066998
99,OTHER COMMODITIES,NA,6083,COLOMBIA,NA,1.359107
99,OTHER COMMODITIES,NA,6109,ECUADOR,NA,0.190954
99,OTHER COMMODITIES,NA,6317,PARAGUAY,NA,0.065907
99,OTHER COMMODITIES,NA,6319,PERU,NA,3.273574
99,OTHER COMMODITIES,NA,6427,URUGUAY,NA,0.466139
99,OTHER COMMODITIES,NA,6433,VENEZUELA,NA,0.49858
99,OTHER COMMODITIES,NA,7012,ANGUILLA,NA,0.000282
99,OTHER COMMODITIES,NA,7013,ANTIGUA,NA,0.001976
99,OTHER COMMODITIES,NA,7020,ARUBA,NA,0.044135
99,OTHER COMMODITIES,NA,7023,BAHAMAS,NA,0.017462
99,OTHER COMMODITIES,NA,7029,BARBADOS,NA,0.04193
99,OTHER COMMODITIES,NA,7031,BELIZE,NA,0.000001
99,OTHER COMMODITIES,NA,7105,DOMINICA,NA,0.03766
99,OTHER COMMODITIES,NA,7159,GRENADA,NA,0.005153
99,OTHER COMMODITIES,NA,7171,GUYANA,NA,0.445868
99,OTHER COMMODITIES,NA,7203,JAMAICA,NA,0.271895
99,OTHER COMMODITIES,NA,7263,MONTSERRAT,NA,0.00003
99,OTHER COMMODITIES,NA,7373,ST KITT N A,NA,0.036399
99,OTHER COMMODITIES,NA,7375,ST LUCIA,NA,0.006484
99,OTHER COMMODITIES,NA,7379,ST VINCENT,NA,0.002955
99,OTHER COMMODITIES,NA,7405,TRINIDAD,NA,0.519643
99,OTHER COMMODITIES,NA,8091,COSTA RICA,NA,0.800919
99,OTHER COMMODITIES,NA,8113,EL SALVADOR,NA,1.041493
99,OTHER COMMODITIES,NA,8165,GUATEMALA,NA,0.869081
99,OTHER COMMODITIES,NA,8177,HONDURAS,NA,1.548433
99,OTHER COMMODITIES,NA,8287,NICARAGUA,NA,0.317867
99,OTHER COMMODITIES,NA,9007,AMERI SAMOA,NA,0.018843
99,OTHER COMMODITIES,NA,9037,BERMUDA,NA,0.000045
99,OTHER COMMODITIES,NA,9045,BR VIRGN IS,NA,0.000559
99,OTHER COMMODITIES,NA,9065,CAYMAN IS,NA,0.000592
99,OTHER COMMODITIES,NA,9093,CUBA,NA,0.007253
99,OTHER COMMODITIES,NA,9103,DOMINIC REP,NA,1.585038
99,OTHER COMMODITIES,NA,9161,GUADELOUPE,NA,0.011631
99,OTHER COMMODITIES,NA,9175,HAITI,NA,2.314091
99,OTHER COMMODITIES,NA,9253,MARTINIQUE,NA,0.011178
99,OTHER COMMODITIES,NA,9259,MEXICO,NA,12.405282
99,OTHER COMMODITIES,NA,9277,NETHERLANDANTIL,NA,0.185662
99,OTHER COMMODITIES,NA,9311,PANAMA REPUBLIC,NA,0.771793
99,OTHER COMMODITIES,NA,9331,PUERTO RICO,NA,0.016623
99,OTHER COMMODITIES,NA,9383,SURINAME,NA,0.020803
99,OTHER COMMODITIES,NA,9411,TURKS C IS,NA,0.000017
99,OTHER COMMODITIES,NA,9439,VIRGIN IS US,NA,0.017572
99,OTHER COMMODITIES,NA,10001,AFGHANISTAN,NA,0.645007
99,OTHER COMMODITIES,NA,10017,AUSTRALIA,NA,24.096469
99,OTHER COMMODITIES,NA,10027,BANGLADESH PR,NA,346.239028
99,OTHER COMMODITIES,NA,10038,BHUTAN,NA,47.427839
99,OTHER COMMODITIES,NA,10047,BRUNEI,NA,0.264976
99,OTHER COMMODITIES,NA,10056,CAMBODIA,NA,0.068047
99,OTHER COMMODITIES,NA,10077,CHINA P RP,NA,84.934592
99,OTHER COMMODITIES,NA,10089,COOK IS,NA,0.000748
99,OTHER COMMODITIES,NA,10127,FIJI IS,NA,0.377715
99,OTHER COMMODITIES,NA,10179,HONG KONG,NA,16.219894
99,OTHER COMMODITIES,NA,10187,INDONESIA,NA,38.772037
99,OTHER COMMODITIES,NA,10189,IRAN,NA,140.799204
99,OTHER COMMODITIES,NA,10205,JAPAN,NA,179.774064
99,OTHER COMMODITIES,NA,10214,KIRIBATI REP,NA,0.007996
99,OTHER COMMODITIES,NA,10217,KOREA RP,NA,52.914589
99,OTHER COMMODITIES,NA,10223,LAO PD RP,NA,3.722391
99,OTHER COMMODITIES,NA,10245,MALAYSIA,NA,32.595409
99,OTHER COMMODITIES,NA,10258,MYANMAR,NA,4.477289
99,OTHER COMMODITIES,NA,10261,MONGOLIA,NA,0.151158
99,OTHER COMMODITIES,NA,10273,NEPAL,NA,156.193775
99,OTHER COMMODITIES,NA,10285,NEW ZEALAND,NA,5.576917
99,OTHER COMMODITIES,NA,10309,PAKISTAN IR,NA,25.129921
99,OTHER COMMODITIES,NA,10310,PALAU,NA,0.000002
99,OTHER COMMODITIES,NA,10315,PAPUA N GNA,NA,0.398501
99,OTHER COMMODITIES,NA,10323,PHILIPPINES,NA,29.374937
99,OTHER COMMODITIES,NA,10359,SINGAPORE,NA,1011.872829
99,OTHER COMMODITIES,NA,10361,SOLOMON IS,NA,0.044643
99,OTHER COMMODITIES,NA,10369,SRI LANKA DSR,NA,30.203253
99,OTHER COMMODITIES,NA,10397,THAILAND,NA,35.127144
99,OTHER COMMODITIES,NA,10437,VIETNAM SOC REP,NA,69.145871
99,OTHER COMMODITIES,NA,10447,SAMOA,NA,0.036481
99,OTHER COMMODITIES,NA,11025,BAHARAIN IS,NA,4.51177
99,OTHER COMMODITIES,NA,11191,IRAQ,NA,0.936572
99,OTHER COMMODITIES,NA,11207,JORDAN,NA,2.506485
99,OTHER COMMODITIES,NA,11219,KUWAIT,NA,5.044908
99,OTHER COMMODITIES,NA,11225,LEBANON,NA,1.126447
99,OTHER COMMODITIES,NA,11301,OMAN,NA,6.654518
99,OTHER COMMODITIES,NA,11335,QATAR,NA,7.071981
99,OTHER COMMODITIES,NA,11351,SAUDI ARAB,NA,33.372521
99,OTHER COMMODITIES,NA,11391,SYRIA,NA,1.226524
99,OTHER COMMODITIES,NA,11419,U ARAB EMTS,NA,319.347046
99,OTHER COMMODITIES,NA,11453,YEMEN REPUBLC,NA,1.980958
99,OTHER COMMODITIES,NA,12075,TAIWAN,NA,24.713664
99,OTHER COMMODITIES,NA,12131,FR GUIANA,NA,0.000628
99,OTHER COMMODITIES,NA,12133,FR POLYNESIA,NA,0.000003
99,OTHER COMMODITIES,NA,12195,ISRAEL,NA,15.826771
99,OTHER COMMODITIES,NA,12215,KOREA DP RP,NA,3.729798
99,OTHER COMMODITIES,NA,12239,MACAO,NA,0.002054
99,OTHER COMMODITIES,NA,12247,MALDIVES,NA,2.254196
99,OTHER COMMODITIES,NA,12281,NEW CALEDONIA,NA,0.357952
99,OTHER COMMODITIES,NA,12329,TIMOR-LESTE,NA,0.064151
99,OTHER COMMODITIES,NA,12431,VANUATU REP,NA,0.000059
99,OTHER COMMODITIES,NA,13019,AUSTRIA,NA,3.098246
99,OTHER COMMODITIES,NA,13033,BELGIUM,NA,25.991392
99,OTHER COMMODITIES,NA,13101,DENMARK,NA,4.518943
99,OTHER COMMODITIES,NA,13125,FINLAND,NA,0.817039
99,OTHER COMMODITIES,NA,13129,FRANCE,NA,80.123113
99,OTHER COMMODITIES,NA,13147,GERMANY,NA,137.133635
99,OTHER COMMODITIES,NA,13155,GREECE,NA,1.8625
99,OTHER COMMODITIES,NA,13193,IRELAND,NA,2.492063
99,OTHER COMMODITIES,NA,13197,ITALY,NA,34.547813
99,OTHER COMMODITIES,NA,13198,VATICAN CITY,NA,0.000138
99,OTHER COMMODITIES,NA,13235,LUXEMBOURG,NA,0.039436
99,OTHER COMMODITIES,NA,13262,MONACO,NA,0.002828
99,OTHER COMMODITIES,NA,13275,NETHERLAND,NA,39.416013
99,OTHER COMMODITIES,NA,13327,PORTUGAL,NA,2.445914
99,OTHER COMMODITIES,NA,13346,SAN MARINO,NA,0.070242
99,OTHER COMMODITIES,NA,13367,SPAIN,NA,40.524847
99,OTHER COMMODITIES,NA,13387,SWEDEN,NA,9.259155
99,OTHER COMMODITIES,NA,13421,U K,NA,204.700182
99,OTHER COMMODITIES,NA,14121,FAROE IS.,NA,0.000467
99,OTHER COMMODITIES,NA,14185,ICELAND,NA,0.006376
99,OTHER COMMODITIES,NA,14297,NORWAY,NA,3.466978
99,OTHER COMMODITIES,NA,14389,SWITZERLAND,NA,18.684264
99,OTHER COMMODITIES,NA,15003,ALBANIA,NA,0.355726
99,OTHER COMMODITIES,NA,15016,ARMENIA,NA,0.024971
99,OTHER COMMODITIES,NA,15021,AZERBAIJAN,NA,0.286353
99,OTHER COMMODITIES,NA,15040,BOSNIA-HRZGOVIN,NA,0.039482
99,OTHER COMMODITIES,NA,15049,BULGARIA,NA,0.651647
99,OTHER COMMODITIES,NA,15055,BELARUS,NA,0.061302
99,OTHER COMMODITIES,NA,15092,CROATIA,NA,0.352184
99,OTHER COMMODITIES,NA,15098,CZECH REPUBLIC,NA,1.307048
99,OTHER COMMODITIES,NA,15114,ESTONIA,NA,0.4556
99,OTHER COMMODITIES,NA,15145,GEORGIA,NA,0.367151
99,OTHER COMMODITIES,NA,15181,HUNGARY,NA,0.917443
99,OTHER COMMODITIES,NA,15212,KAZAKHSTAN,NA,0.223341
99,OTHER COMMODITIES,NA,15216,KYRGHYZSTAN,NA,0.041501
99,OTHER COMMODITIES,NA,15224,LATVIA,NA,0.865576
99,OTHER COMMODITIES,NA,15234,LITHUANIA,NA,0.939713
99,OTHER COMMODITIES,NA,15240,MACEDONIA,NA,0.00992
99,OTHER COMMODITIES,NA,15260,MOLDOVA,NA,0.028145
99,OTHER COMMODITIES,NA,15325,POLAND,NA,14.642072
99,OTHER COMMODITIES,NA,15343,ROMANIA,NA,0.914002
99,OTHER COMMODITIES,NA,15344,RUSSIA,NA,7.0994
99,OTHER COMMODITIES,NA,15352,SERBIA,NA,1.604353
99,OTHER COMMODITIES,NA,15358,SLOVAK REP,NA,0.200109
99,OTHER COMMODITIES,NA,15360,SLOVENIA,NA,0.122105
99,OTHER COMMODITIES,NA,15393,TAJIKISTAN,NA,0.002167
99,OTHER COMMODITIES,NA,15410,TURKMENISTAN,NA,0.180909
99,OTHER COMMODITIES,NA,15422,UKRAINE,NA,0.554928
99,OTHER COMMODITIES,NA,15430,UZBEKISTAN,NA,0.143396
99,OTHER COMMODITIES,NA,16095,CYPRUS,NA,0.373737
99,OTHER COMMODITIES,NA,16151,GIBRALTAR,NA,0.000227
99,OTHER COMMODITIES,NA,16233,LIECHTENSTEIN,NA,0.000528
99,OTHER COMMODITIES,NA,16251,MALTA,NA,0.742516
99,OTHER COMMODITIES,NA,16409,TURKEY,NA,39.699398
A1,TEA,KGS,599,UNSPECIFIED,1000,0.006049
A1,TEA,KGS,1213,KENYA,3186967,5.400802
A1,TEA,KGS,1395,TANZANIA REP,2592,0.013705
A1,TEA,KGS,1417,UGANDA,194,0.00154
A1,TEA,KGS,2035,BENIN,257304,1.291079
A1,TEA,KGS,2050,BURKINA FASO,225881,1.463672
A1,TEA,KGS,2057,CAMEROON,300,0.002028
A1,TEA,KGS,2087,CONGO P REP,47696,0.139266
A1,TEA,KGS,2141,GABON,13,0.000066
A1,TEA,KGS,2199,COTE D' IVOIRE,37647,0.234833
A1,TEA,KGS,2257,MAURITIUS,4522,0.035603
A1,TEA,KGS,2289,NIGER,46804,0.257868
A1,TEA,KGS,2345,RWANDA,10,0.00003
A1,TEA,KGS,2353,SENEGAL,394235,1.643059
A1,TEA,KGS,2399,TOGO,42466,0.192688
A1,TEA,KGS,2459,CONGO D. REP.,49435,0.072893
A1,TEA,KGS,3011,ANGOLA,360,0.00288
A1,TEA,KGS,3041,BOTSWANA,1484,0.008365
A1,TEA,KGS,3102,DJIBOUTI,10,0.00006
A1,TEA,KGS,3143,GAMBIA,32386,0.15519
A1,TEA,KGS,3149,GHANA,709579,3.087439
A1,TEA,KGS,3167,GUINEA,12641,0.069522
A1,TEA,KGS,3229,LIBERIA,500,0.002472
A1,TEA,KGS,3243,MALAWI,898,0.003052
A1,TEA,KGS,3249,MALI,57404,0.256035
A1,TEA,KGS,3267,MOZAMBIQUE,615,0.002829
A1,TEA,KGS,3291,NIGERIA,364494,1.512592
A1,TEA,KGS,3339,REUNION,2920,0.011267
A1,TEA,KGS,3355,SEYCHELLES,3496,0.017246
A1,TEA,KGS,3357,SIERRA LEONE,280,0.002066
A1,TEA,KGS,3385,SWAZILAND,100,0.001467
A1,TEA,KGS,3461,ZAMBIA,9328,0.065337
A1,TEA,KGS,4005,ALGERIA,74542,0.143487
A1,TEA,KGS,4111,EGYPT A RP,3493122,5.28987
A1,TEA,KGS,4231,LIBYA,78630,0.204974
A1,TEA,KGS,4265,MOROCCO,35829,0.177348
A1,TEA,KGS,4365,SOUTH AFRICA,41131,0.23782
A1,TEA,KGS,4381,SUDAN,195,0.000958
A1,TEA,KGS,4407,TUNISIA,3605839,4.016752
A1,TEA,KGS,4463,ZIMBABWE,117,0.001282
A1,TEA,KGS,5059,CANADA,2018694,9.476013
A1,TEA,KGS,5423,U S A,16468438,63.170596
A1,TEA,KGS,6015,ARGENTINA,210,0.008006
A1,TEA,KGS,6043,BRAZIL,539,0.006273
A1,TEA,KGS,6073,CHILE,15292,0.139074
A1,TEA,KGS,6083,COLOMBIA,80025,0.131611
A1,TEA,KGS,6109,ECUADOR,384,0.004398
A1,TEA,KGS,6319,PERU,10,0.00003
A1,TEA,KGS,7171,GUYANA,30,0.000112
A1,TEA,KGS,7203,JAMAICA,276,0.001894
A1,TEA,KGS,7405,TRINIDAD,1799,0.015763
A1,TEA,KGS,8287,NICARAGUA,5,0.000541
A1,TEA,KGS,9065,CAYMAN IS,24,0.000026
A1,TEA,KGS,9259,MEXICO,5275,0.03287
A1,TEA,KGS,9277,NETHERLANDANTIL,3298,0.013115
A1,TEA,KGS,9311,PANAMA REPUBLIC,1092,0.005505
A1,TEA,KGS,9383,SURINAME,55105,0.177482
A1,TEA,KGS,10001,AFGHANISTAN,1030090,1.819195
A1,TEA,KGS,10017,AUSTRALIA,3421182,20.448921
A1,TEA,KGS,10027,BANGLADESH PR,9136173,12.301722
A1,TEA,KGS,10038,BHUTAN,13098,0.079267
A1,TEA,KGS,10047,BRUNEI,628,0.002089
A1,TEA,KGS,10056,CAMBODIA,755,0.003954
A1,TEA,KGS,10077,CHINA P RP,5223283,15.316372
A1,TEA,KGS,10127,FIJI IS,3837,0.025031
A1,TEA,KGS,10179,HONG KONG,335999,2.05433
A1,TEA,KGS,10187,INDONESIA,1697422,2.437313
A1,TEA,KGS,10189,IRAN,25849798,105.106076
A1,TEA,KGS,10205,JAPAN,3382587,22.526808
A1,TEA,KGS,10217,KOREA RP,96914,0.951627
A1,TEA,KGS,10245,MALAYSIA,3172028,5.221754
A1,TEA,KGS,10258,MYANMAR,10,0.00003
A1,TEA,KGS,10261,MONGOLIA,2852,0.026887
A1,TEA,KGS,10273,NEPAL,142426,0.477277
A1,TEA,KGS,10285,NEW ZEALAND,151588,0.801578
A1,TEA,KGS,10309,PAKISTAN IR,19417221,30.245571
A1,TEA,KGS,10323,PHILIPPINES,370207,2.750386
A1,TEA,KGS,10359,SINGAPORE,568551,2.438023
A1,TEA,KGS,10369,SRI LANKA DSR,2018660,4.488535
A1,TEA,KGS,10397,THAILAND,118298,0.904
A1,TEA,KGS,10437,VIETNAM SOC REP,294744,0.827133
A1,TEA,KGS,11025,BAHARAIN IS,396324,1.786924
A1,TEA,KGS,11191,IRAQ,199905,0.351427
A1,TEA,KGS,11207,JORDAN,102998,0.267094
A1,TEA,KGS,11219,KUWAIT,832217,3.4876
A1,TEA,KGS,11225,LEBANON,4000,0.036133
A1,TEA,KGS,11301,OMAN,374838,1.671859
A1,TEA,KGS,11335,QATAR,515771,2.41658
A1,TEA,KGS,11351,SAUDI ARAB,3549330,14.079893
A1,TEA,KGS,11391,SYRIA,13200,0.052318
A1,TEA,KGS,11419,U ARAB EMTS,16064084,50.8053
A1,TEA,KGS,11453,YEMEN REPUBLC,40000,0.047192
A1,TEA,KGS,12075,TAIWAN,3029893,5.785112
A1,TEA,KGS,12195,ISRAEL,627977,5.371089
A1,TEA,KGS,12215,KOREA DP RP,6367,0.058434
A1,TEA,KGS,12247,MALDIVES,4022,0.031698
A1,TEA,KGS,13019,AUSTRIA,2032,0.01544
A1,TEA,KGS,13033,BELGIUM,573189,1.225937
A1,TEA,KGS,13101,DENMARK,16874,0.231065
A1,TEA,KGS,13125,FINLAND,720204,2.154781
A1,TEA,KGS,13129,FRANCE,238451,1.958982
A1,TEA,KGS,13147,GERMANY,11461527,40.03254
A1,TEA,KGS,13155,GREECE,19083,0.041771
A1,TEA,KGS,13193,IRELAND,1349041,8.897491
A1,TEA,KGS,13197,ITALY,1453267,9.064638
A1,TEA,KGS,13275,NETHERLAND,3241059,14.320104
A1,TEA,KGS,13327,PORTUGAL,26339,0.069079
A1,TEA,KGS,13367,SPAIN,692842,1.062929
A1,TEA,KGS,13387,SWEDEN,304855,1.200954
A1,TEA,KGS,13421,U K,20446515,64.068573
A1,TEA,KGS,14297,NORWAY,29618,0.16222
A1,TEA,KGS,14389,SWITZERLAND,50468,0.460258
A1,TEA,KGS,15016,ARMENIA,1677,0.008732
A1,TEA,KGS,15021,AZERBAIJAN,181795,0.399818
A1,TEA,KGS,15040,BOSNIA-HRZGOVIN,324,0.000883
A1,TEA,KGS,15049,BULGARIA,192,0.000723
A1,TEA,KGS,15055,BELARUS,10,0.00003
A1,TEA,KGS,15092,CROATIA,2320,0.017339
A1,TEA,KGS,15098,CZECH REPUBLIC,17230,0.194232
A1,TEA,KGS,15114,ESTONIA,37399,0.212528
A1,TEA,KGS,15145,GEORGIA,346822,0.864162
A1,TEA,KGS,15181,HUNGARY,54,0.000328
A1,TEA,KGS,15212,KAZAKHSTAN,10903452,31.078339
A1,TEA,KGS,15216,KYRGHYZSTAN,177391,0.507797
A1,TEA,KGS,15224,LATVIA,64689,0.15663
A1,TEA,KGS,15234,LITHUANIA,23340,0.07741
A1,TEA,KGS,15260,MOLDOVA,90,0.000498
A1,TEA,KGS,15325,POLAND,6100608,13.36337
A1,TEA,KGS,15344,RUSSIA,49406825,102.877203
A1,TEA,KGS,15352,SERBIA,360,0.002259
A1,TEA,KGS,15358,SLOVAK REP,238,0.006063
A1,TEA,KGS,15393,TAJIKISTAN,176700,0.620477
A1,TEA,KGS,15410,TURKMENISTAN,84610,0.215537
A1,TEA,KGS,15422,UKRAINE,3426559,6.886153
A1,TEA,KGS,15430,UZBEKISTAN,24108,0.063531
A1,TEA,KGS,16251,MALTA,208,0.000134
A1,TEA,KGS,16409,TURKEY,416875,0.79613
A2,COFFEE,KGS,1213,KENYA,27400,0.223142
A2,COFFEE,KGS,1395,TANZANIA REP,480,0.002062
A2,COFFEE,KGS,1417,UGANDA,18065,0.031087
A2,COFFEE,KGS,2035,BENIN,421149,3.822437
A2,COFFEE,KGS,2050,BURKINA FASO,150412,1.257492
A2,COFFEE,KGS,2057,CAMEROON,73767,0.620564
A2,COFFEE,KGS,2087,CONGO P REP,132829,1.203009
A2,COFFEE,KGS,2141,GABON,7297,0.07059
A2,COFFEE,KGS,2199,COTE D' IVOIRE,182750,1.454998
A2,COFFEE,KGS,2255,MAURITANIA,218037,1.704883
A2,COFFEE,KGS,2257,MAURITIUS,4079,0.014998
A2,COFFEE,KGS,2289,NIGER,416183,3.426973
A2,COFFEE,KGS,2353,SENEGAL,741458,6.247639
A2,COFFEE,KGS,2399,TOGO,371983,2.997775
A2,COFFEE,KGS,2459,CONGO D. REP.,45088,0.248963
A2,COFFEE,KGS,3011,ANGOLA,30,0.00021
A2,COFFEE,KGS,3041,BOTSWANA,30,0.000251
A2,COFFEE,KGS,3143,GAMBIA,70509,0.591455
A2,COFFEE,KGS,3149,GHANA,298110,2.84765
A2,COFFEE,KGS,3167,GUINEA,2230,0.017948
A2,COFFEE,KGS,3229,LIBERIA,50,0.000289
A2,COFFEE,KGS,3249,MALI,271541,2.316189
A2,COFFEE,KGS,3267,MOZAMBIQUE,654,0.003837
A2,COFFEE,KGS,3291,NIGERIA,309743,2.310135
A2,COFFEE,KGS,3339,REUNION,8,0.000047
A2,COFFEE,KGS,3355,SEYCHELLES,6444,0.066694
A2,COFFEE,KGS,3357,SIERRA LEONE,20160,0.166798
A2,COFFEE,KGS,3461,ZAMBIA,217,0.000916
A2,COFFEE,KGS,4005,ALGERIA,546505,1.05026
A2,COFFEE,KGS,4111,EGYPT A RP,1618293,3.635442
A2,COFFEE,KGS,4231,LIBYA,6384400,13.113411
A2,COFFEE,KGS,4265,MOROCCO,596200,1.120038
A2,COFFEE,KGS,4365,SOUTH AFRICA,151870,0.513753
A2,COFFEE,KGS,4381,SUDAN,300,0.001216
A2,COFFEE,KGS,4407,TUNISIA,2263993,4.288513
A2,COFFEE,KGS,5059,CANADA,1030148,2.241025
A2,COFFEE,KGS,5423,U S A,3573139,28.726915
A2,COFFEE,KGS,6319,PERU,18300,0.046359
A2,COFFEE,KGS,7405,TRINIDAD,107,0.000785
A2,COFFEE,KGS,8113,EL SALVADOR,29414,0.18826
A2,COFFEE,KGS,8287,NICARAGUA,8520,0.065939
A2,COFFEE,KGS,9259,MEXICO,100,0.00445
A2,COFFEE,KGS,10017,AUSTRALIA,6342048,19.978455
A2,COFFEE,KGS,10027,BANGLADESH PR,140921,1.014254
A2,COFFEE,KGS,10047,BRUNEI,54,0.000349
A2,COFFEE,KGS,10077,CHINA P RP,261759,1.258638
A2,COFFEE,KGS,10179,HONG KONG,6204,0.068661
A2,COFFEE,KGS,10187,INDONESIA,1379525,8.185679
A2,COFFEE,KGS,10189,IRAN,714981,2.221642
A2,COFFEE,KGS,10205,JAPAN,724313,4.003115
A2,COFFEE,KGS,10217,KOREA RP,4266802,10.476998
A2,COFFEE,KGS,10245,MALAYSIA,2302666,13.511554
A2,COFFEE,KGS,10258,MYANMAR,833200,4.327475
A2,COFFEE,KGS,10261,MONGOLIA,3955,0.027715
A2,COFFEE,KGS,10273,NEPAL,237903,1.905616
A2,COFFEE,KGS,10285,NEW ZEALAND,279068,0.751187
A2,COFFEE,KGS,10309,PAKISTAN IR,6956,0.06525
A2,COFFEE,KGS,10323,PHILIPPINES,200,0.012223
A2,COFFEE,KGS,10359,SINGAPORE,593486,4.251517
A2,COFFEE,KGS,10369,SRI LANKA DSR,41843,0.289998
A2,COFFEE,KGS,10397,THAILAND,2926,0.039983
A2,COFFEE,KGS,10437,VIETNAM SOC REP,382660,2.060233
A2,COFFEE,KGS,11025,BAHARAIN IS,51929,0.231615
A2,COFFEE,KGS,11191,IRAQ,28769,0.236995
A2,COFFEE,KGS,11207,JORDAN,10168860,33.632966
A2,COFFEE,KGS,11219,KUWAIT,5325215,17.83104
A2,COFFEE,KGS,11225,LEBANON,176800,0.34326
A2,COFFEE,KGS,11301,OMAN,838963,2.289699
A2,COFFEE,KGS,11335,QATAR,151459,0.679721
A2,COFFEE,KGS,11351,SAUDI ARAB,3873152,12.833977
A2,COFFEE,KGS,11391,SYRIA,1059639,3.43502
A2,COFFEE,KGS,11419,U ARAB EMTS,2118944,7.963948
A2,COFFEE,KGS,12075,TAIWAN,1489925,6.407138
A2,COFFEE,KGS,12133,FR POLYNESIA,17280,0.133242
A2,COFFEE,KGS,12195,ISRAEL,4000700,8.523687
A2,COFFEE,KGS,12215,KOREA DP RP,495,0.010886
A2,COFFEE,KGS,12247,MALDIVES,3435,0.048313
